wall_time_iso,wall_time_s,wrench_stamp_s,abs_force_x,abs_force_y,abs_force_z,abs_torque_x,abs_torque_y,abs_torque_z,delta_force_x,delta_force_y,delta_force_z,delta_torque_x,delta_torque_y,delta_torque_z,grad_force_x,grad_force_y,grad_force_z,grad_torque_x,grad_torque_y,grad_torque_z
2026-04-15T16:52:38.562694+00:00,1776271958.562694073,59.198000000,0.100841109,0.381862300,20.359355746,0.088011904,-0.106520268,0.007945323,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:52:38.733359+00:00,1776271958.733359098,59.298000000,0.226408473,0.763283422,20.372563404,0.147807355,-0.152222657,-0.056729033,0.125567363,0.381421122,0.013207658,0.059795452,-0.045702389,-0.064674356,1.255673633,3.814211222,0.132076583,0.597954517,-0.457023893,-0.646743558
2026-04-15T16:52:38.899731+00:00,1776271958.899730921,59.402000000,4.063352642,-13.394765379,16.869449406,14.994576517,1.884751828,-1.412154974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:52:39.055030+00:00,1776271959.055030107,59.502000000,2.544839940,0.684805787,17.187841004,0.119145863,0.059446018,0.028026177,-1.518512702,14.079571167,0.318391598,-14.875430654,-1.825305810,1.440181151,-15.185127025,140.795711665,3.183915979,-148.754306541,-18.253058096,14.401811509
2026-04-15T16:52:39.203160+00:00,1776271959.203160048,59.604000000,2.251473997,-2.444688930,18.859497206,-0.026989765,0.044240579,-0.049583373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:52:39.357070+00:00,1776271959.357069969,59.704000000,2.209196707,-4.635121952,19.099479133,-0.013902546,0.099222084,0.031657844,-0.042277290,-2.190433022,0.239981928,0.013087219,0.054981504,0.081241217,-0.422772904,-21.904330221,2.399819277,0.130872194,0.549815042,0.812412173
2026-04-15T16:52:39.474616+00:00,1776271959.474616051,59.804000000,1.090042670,-5.138880584,19.186401708,-0.158566181,-0.015557154,-0.025291850,-1.119154037,-0.503758632,0.086922575,-0.144663635,-0.114779238,-0.056949695,-11.191540368,-5.037586322,0.869225746,-1.446636353,-1.147792377,-0.569496946
2026-04-15T16:52:39.622070+00:00,1776271959.622070074,59.904000000,1.138970155,-5.924360145,19.328256274,0.044449707,0.130677752,-0.054858433,0.048927485,-0.785479561,0.141854566,0.203015888,0.146234906,-0.029566583,0.489274854,-7.854795609,1.418545661,2.030158882,1.462349060,-0.295665830
2026-04-15T16:52:39.761929+00:00,1776271959.761929035,60.004000000,0.466045830,-6.892578767,19.244528954,0.004944720,0.079482992,0.011161711,-0.672924325,-0.968218622,-0.083727320,-0.039504987,-0.051194759,0.066020144,-6.729243253,-9.682186224,-0.837273200,-0.395049868,-0.511947595,0.660201442
2026-04-15T16:52:39.904226+00:00,1776271959.904226065,60.104000000,-0.110593260,-6.864972011,19.674988751,-0.070616801,0.030556465,0.084139128,-0.576639090,0.027606757,0.430459797,-0.075561522,-0.048926528,0.072977417,-5.766390896,0.276067565,4.304597974,-0.755615218,-0.489265277,0.729774165
2026-04-15T16:52:40.059917+00:00,1776271960.059916973,60.204000000,-0.684133142,-7.422760177,19.018777486,-0.000875416,0.004266343,-0.014680509,-0.573539882,-0.557788166,-0.656211266,0.069741385,-0.026290122,-0.098819636,-5.735398822,-5.577881661,-6.562112655,0.697413851,-0.262901217,-0.988196363
2026-04-15T16:52:40.180982+00:00,1776271960.180982113,60.304000000,-0.865911442,-7.485123031,18.978471104,0.083946093,0.002690698,-0.018173583,-0.181778300,-0.062362854,-0.040306382,0.084821509,-0.001575645,-0.003493075,-1.817782997,-0.623628543,-0.403063823,0.848215091,-0.015756451,-0.034930746
2026-04-15T16:52:40.323233+00:00,1776271960.323232889,60.404000000,-1.023553300,-7.580041858,19.144025149,0.057481231,-0.035237525,-0.009023666,-0.157641858,-0.094918827,0.165554046,-0.026464861,-0.037928223,0.009149918,-1.576418583,-0.949188272,1.655540457,-0.264648613,-0.379282230,0.091499178
2026-04-15T16:52:40.460190+00:00,1776271960.460190058,60.506000000,-0.480478865,-7.669669938,19.329987794,0.040292245,0.033751072,0.010513488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:52:40.591674+00:00,1776271960.591674089,60.606000000,-0.941974810,-7.847553781,19.333567743,0.053481381,0.037159446,-0.020089745,-0.461495946,-0.177883843,0.003579949,0.013189136,0.003408374,-0.030603234,-4.614959457,-1.778838433,0.035799490,0.131891360,0.034083743,-0.306032337
2026-04-15T16:52:40.752209+00:00,1776271960.752208948,60.706000000,-0.583854844,-7.879125749,18.904468389,0.060536570,0.048182174,-0.046148311,0.358119967,-0.031571968,-0.429099354,0.007055189,0.011022728,-0.026058566,3.581199668,-0.315719679,-4.290993540,0.070551890,0.110227277,-0.260585660
2026-04-15T16:52:40.871052+00:00,1776271960.871052027,60.806000000,-0.780281556,-8.100415973,18.654929734,0.027585832,-0.050222132,0.092245667,-0.196426712,-0.221290224,-0.249538655,-0.032950739,-0.098404306,0.138393978,-1.964267123,-2.212902237,-2.495386552,-0.329507385,-0.984043056,1.383939779
2026-04-15T16:52:41.009292+00:00,1776271961.009291887,60.906000000,-0.537108845,-7.567202462,19.059760759,-0.028463815,0.076810959,0.058672612,0.243172711,0.533213511,0.404831025,-0.056049647,0.127033091,-0.033573055,2.431727107,5.332135105,4.048310248,-0.560496473,1.270330908,-0.335730547
2026-04-15T16:52:41.154179+00:00,1776271961.154179096,61.008000000,-0.744660343,-7.688954861,18.972471607,0.022252393,-0.028549601,-0.102393422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:52:41.298230+00:00,1776271961.298229933,61.108000000,-0.594324688,-7.881904426,18.838811876,0.059917827,-0.069050233,0.023117253,0.150335655,-0.192949566,-0.133659731,0.037665435,-0.040500632,0.125510675,1.503356550,-1.929495656,-1.336597309,0.376654346,-0.405006320,1.255106745
2026-04-15T16:52:41.457210+00:00,1776271961.457210064,61.208000000,-0.494607884,-7.930991515,18.956934503,-0.022725459,-0.076377217,-0.029589599,0.099716805,-0.049087089,0.118122627,-0.082643287,-0.007326985,-0.052706851,0.997168047,-0.490870891,1.181226266,-0.826432866,-0.073269845,-0.527068514
2026-04-15T16:52:41.576135+00:00,1776271961.576134920,61.308000000,-0.324979860,-7.722244774,18.934530559,0.113744108,-0.043306176,-0.072237783,0.169628023,0.208746741,-0.022403944,0.136469567,0.033071041,-0.042648185,1.696280234,2.087467410,-0.224039442,1.364695673,0.330710413,-0.426481846
2026-04-15T16:52:41.721247+00:00,1776271961.721246958,61.408000000,-0.230695806,-8.309047024,18.871450176,-0.039294694,0.075434265,-0.063640436,0.094284054,-0.586802250,-0.063080383,-0.153038802,0.118740441,0.008597347,0.942840543,-5.868022500,-0.630803827,-1.530388018,1.187404414,0.085973473
2026-04-15T16:52:41.863859+00:00,1776271961.863858938,61.508000000,-0.260533937,-7.776491279,18.867434810,-0.034483324,-0.007440825,-0.030863150,-0.029838131,0.532555745,-0.004015366,0.004811370,-0.082875091,0.032777286,-0.298381313,5.325557451,-0.040153660,0.048113695,-0.828750909,0.327772858
2026-04-15T16:52:42.005096+00:00,1776271962.005095959,61.608000000,-0.354398431,-8.148827521,18.533909342,-0.021912114,-0.117470202,0.051596734,-0.093864493,-0.372336242,-0.333525469,0.012571210,-0.110029376,0.082459884,-0.938644934,-3.723362419,-3.335254686,0.125712103,-1.100293765,0.824598842
2026-04-15T16:52:42.171070+00:00,1776271962.171070099,61.708000000,-0.116096684,-7.542396175,18.836665879,0.067528520,-0.075927483,-0.013536343,0.238301747,0.606431346,0.302756537,0.089440634,0.041542719,-0.065133076,2.383017469,6.064313465,3.027565372,0.894406337,0.415427190,-0.651330764
2026-04-15T16:52:42.289475+00:00,1776271962.289474964,61.808000000,-0.283292450,-7.786616133,19.297725431,0.021923362,-0.042795245,0.091390800,-0.167195766,-0.244219959,0.461059553,-0.045605158,0.033132238,0.104927142,-1.671957664,-2.442199589,4.610595527,-0.456051582,0.331322377,1.049271421
2026-04-15T16:52:42.437357+00:00,1776271962.437356949,61.908000000,-0.108904621,-8.344006661,19.332441818,-0.031080683,-0.041006908,-0.073106837,0.174387829,-0.557390528,0.034716387,-0.053004045,0.001788337,-0.164497637,1.743878291,-5.573905280,0.347163866,-0.530040447,0.017883371,-1.644976367
2026-04-15T16:52:42.582190+00:00,1776271962.582190037,62.010000000,0.090019633,-7.698767294,19.252968960,-0.030358549,-0.141870576,-0.034268944,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:52:42.729333+00:00,1776271962.729332924,62.110000000,-0.456784205,-7.954975309,18.540468082,0.114338260,-0.011934795,-0.032006468,-0.546803838,-0.256208015,-0.712500877,0.144696810,0.129935781,0.002262476,-5.468038376,-2.562080150,-7.125008775,1.446968096,1.299357812,0.022624763
