wall_time_iso,wall_time_s,wrench_stamp_s,abs_force_x,abs_force_y,abs_force_z,abs_torque_x,abs_torque_y,abs_torque_z,delta_force_x,delta_force_y,delta_force_z,delta_torque_x,delta_torque_y,delta_torque_z,grad_force_x,grad_force_y,grad_force_z,grad_torque_x,grad_torque_y,grad_torque_z
2026-04-18T05:59:57.242770+00:00,1776491997.242769957,136.014000000,0.258777432,0.382280609,20.785639221,0.018470368,-0.096406881,-0.027811334,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:57.422171+00:00,1776491997.422171116,136.118000000,-0.085285399,0.557417661,20.423108390,0.078402111,-0.093199485,-0.064827205,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:57.654536+00:00,1776491997.654536009,136.218000000,0.221389234,0.541683546,20.534829614,0.085294568,-0.095859819,-0.020072961,0.306674633,-0.015734115,0.111721224,0.006892457,-0.002660334,0.044754244,3.066746333,-0.157341149,1.117212239,0.068924569,-0.026603342,0.447542443
2026-04-18T05:59:57.807216+00:00,1776491997.807215929,136.318000000,4.406953087,0.166124404,13.424314085,0.258746142,0.521310972,-0.158988141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:57.977699+00:00,1776491997.977699041,136.420000000,1.305625646,-0.698401065,18.813888342,0.102625643,0.046618755,0.010718945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:58.143150+00:00,1776491998.143150091,136.502000000,1.347198254,-2.872263336,19.887057865,-0.000123935,0.001336074,-0.039189661,0.041572608,-2.173862272,1.073169523,-0.102749578,-0.045282681,-0.049908605,0.415726081,-21.738622718,10.731695230,-1.027495781,-0.452826812,-0.499086055
2026-04-18T05:59:58.313049+00:00,1776491998.313049078,136.604000000,0.966879403,-4.387804552,20.080565866,0.019853333,-0.024759391,0.123876568,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:58.498803+00:00,1776491998.498802900,136.712000000,1.329243449,-5.865252676,19.060436537,0.154098210,0.030675819,0.045428691,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:58.632737+00:00,1776491998.632736921,136.812000000,0.412003076,-6.335201962,19.805553265,0.039181948,0.058991106,0.030148704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:58.797618+00:00,1776491998.797617912,136.914000000,0.294305577,-6.661371243,19.717356249,0.000736665,-0.008785835,-0.021820268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:58.963853+00:00,1776491998.963852882,137.016000000,0.453421206,-7.091709745,19.330528186,0.079271591,-0.060057903,0.071404298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:59.145917+00:00,1776491999.145916939,137.120000000,0.665119915,-6.763661049,19.542687153,0.097475520,-0.101108452,0.034245924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:59.308334+00:00,1776491999.308334112,137.220000000,-0.181711033,-7.323014270,19.274066378,0.033038633,-0.013904338,0.118019473,-0.846830949,-0.559353221,-0.268620774,-0.064436887,0.087204113,0.083773549,-8.468309486,-5.593532205,-2.686207743,-0.644368869,0.872041131,0.837735492
2026-04-18T05:59:59.472805+00:00,1776491999.472805023,137.304000000,0.381329041,-7.673173336,19.130382796,0.072820525,-0.024074598,-0.003353407,0.563040074,-0.350159066,-0.143683583,0.039781892,-0.010170259,-0.121372880,5.630400742,-3.501590664,-1.436835827,0.397818918,-0.101702594,-1.213728804
2026-04-18T05:59:59.646223+00:00,1776491999.646223068,137.404000000,0.199077957,-7.767320239,18.948581374,0.122234922,-0.140964533,-0.017993628,-0.182251084,-0.094146903,-0.181801422,0.049414397,-0.116889935,-0.014640221,-1.822510840,-0.941469026,-1.818014216,0.494143970,-1.168899355,-0.146402210
2026-04-18T05:59:59.824331+00:00,1776491999.824331045,137.512000000,0.029836864,-7.558856228,18.893599403,-0.017318307,-0.146346689,0.062677280,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-18T05:59:59.999314+00:00,1776491999.999314070,137.614000000,0.137218806,-7.682152356,19.054304252,0.096918431,-0.110123000,-0.026985894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
