wall_time_iso,wall_time_s,wrench_stamp_s,abs_force_x,abs_force_y,abs_force_z,abs_torque_x,abs_torque_y,abs_torque_z,delta_force_x,delta_force_y,delta_force_z,delta_torque_x,delta_torque_y,delta_torque_z,grad_force_x,grad_force_y,grad_force_z,grad_torque_x,grad_torque_y,grad_torque_z
2026-04-15T11:11:39.624829+00:00,1776251499.624829054,17.842000000,0.029490355,0.655877896,20.682839975,0.054279509,-0.093434864,0.057836310,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:39.806054+00:00,1776251499.806054115,17.942000000,-0.210619098,0.475879397,20.490664396,0.045972348,-0.121471497,0.041402253,-0.240109454,-0.179998499,-0.192175579,-0.008307160,-0.028036633,-0.016434057,-2.401094536,-1.799984989,-1.921755789,-0.083071602,-0.280366332,-0.164340566
2026-04-15T11:11:39.972074+00:00,1776251499.972074032,18.042000000,-0.023158523,0.498960546,20.960052857,0.103998084,-0.058732708,-0.035697557,0.187460576,0.023081149,0.469388461,0.058025736,0.062738789,-0.077099810,1.874605758,0.230811489,4.693884610,0.580257361,0.627387889,-0.770998100
2026-04-15T11:11:40.141779+00:00,1776251500.141778946,18.144000000,4.959047643,-0.692352612,15.706295622,1.032352075,0.487851414,-0.084773668,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:40.302740+00:00,1776251500.302740097,18.246000000,2.469878784,0.360883047,18.554739811,-0.025064976,-0.004912848,-0.042571413,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:40.457382+00:00,1776251500.457381964,18.346000000,2.311542918,-2.518171199,19.405046439,-0.036871822,0.090892612,0.021008585,-0.158335866,-2.879054246,0.850306628,-0.011806846,0.095805459,0.063579998,-1.583358659,-28.790542460,8.503066283,-0.118068462,0.958054593,0.635799979
2026-04-15T11:11:40.582665+00:00,1776251500.582664967,18.448000000,1.558115671,-4.423319151,20.144014585,0.017645321,0.006691099,0.040152132,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:40.722196+00:00,1776251500.722196102,18.548000000,1.073853769,-5.395410478,20.115997095,-0.007424049,-0.039135471,-0.061686676,-0.484261902,-0.972091327,-0.028017490,-0.025069370,-0.045826570,-0.101838808,-4.842619015,-9.720913273,-0.280174900,-0.250693700,-0.458265697,-1.018388079
2026-04-15T11:11:40.858553+00:00,1776251500.858552933,18.648000000,0.693089804,-6.046549151,19.749825123,-0.053003931,0.006576425,-0.014653090,-0.380763965,-0.651138672,-0.366171972,-0.045579882,0.045711895,0.047033586,-3.807639655,-6.511386724,-3.661719719,-0.455798820,0.457118954,0.470335857
2026-04-15T11:11:40.993932+00:00,1776251500.993932009,18.748000000,0.118872711,-6.454611822,19.088342646,0.116424666,0.142396040,-0.115583030,-0.574217093,-0.408062672,-0.661482477,0.169428597,0.135819615,-0.100929940,-5.742170926,-4.080626716,-6.614824769,1.694285970,1.358196148,-1.009299397
2026-04-15T11:11:41.162161+00:00,1776251501.162161112,18.850000000,-0.086343498,-7.031576996,19.219303137,0.001069652,0.118651486,-0.040791893,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:41.271115+00:00,1776251501.271115065,18.952000000,-0.438646617,-7.435670016,19.352169763,-0.008613732,0.077931068,0.023635456,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:41.410200+00:00,1776251501.410200119,19.052000000,-0.572678493,-7.909899625,19.049748708,0.084624945,-0.027716077,0.062235033,-0.134031875,-0.474229608,-0.302421055,0.093238677,-0.105647144,0.038599577,-1.340318753,-4.742296084,-3.024210555,0.932386766,-1.056471443,0.385995771
2026-04-15T11:11:41.549177+00:00,1776251501.549176931,19.152000000,-0.745813864,-8.086958161,19.642202005,0.077587360,-0.097404053,0.025351670,-0.173135371,-0.177058537,0.592453297,-0.007037585,-0.069687976,-0.036883363,-1.731353709,-1.770585369,5.924532971,-0.070375846,-0.696879760,-0.368833627
2026-04-15T11:11:41.684865+00:00,1776251501.684864998,19.252000000,-0.723114533,-7.887860988,18.991895806,-0.037280733,-0.081493802,-0.069321009,0.022699331,0.199097174,-0.650306199,-0.114868093,0.015910250,-0.094672679,0.226993306,1.990971738,-6.503061993,-1.148680931,0.159102505,-0.946726793
2026-04-15T11:11:41.846911+00:00,1776251501.846910954,19.352000000,-0.634394289,-7.652522588,19.311794675,-0.042590457,0.036228767,0.013402881,0.088720244,0.235338399,0.319898869,-0.005309724,0.117722569,0.082723890,0.887202438,2.353383993,3.198988690,-0.053097237,1.177225688,0.827238902
2026-04-15T11:11:41.963344+00:00,1776251501.963344097,19.452000000,-0.480464274,-7.820691569,18.616317602,-0.041191586,0.051033150,0.054290113,0.153930016,-0.168168981,-0.695477073,0.001398870,0.014804383,0.040887232,1.539300156,-1.681689807,-6.954770725,0.013988702,0.148043831,0.408872322
2026-04-15T11:11:42.105835+00:00,1776251502.105834961,19.554000000,-0.768967849,-7.992301651,18.785525126,-0.051833411,0.034292409,0.059551195,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:42.243776+00:00,1776251502.243776083,19.654000000,-0.617197377,-7.594727207,19.401219679,0.038680222,-0.025266232,0.048712742,0.151770472,0.397574444,0.615694552,0.090513632,-0.059558641,-0.010838453,1.517704716,3.975744437,6.156945524,0.905136321,-0.595586414,-0.108384532
2026-04-15T11:11:42.380948+00:00,1776251502.380948067,19.754000000,-0.407328833,-7.831737371,18.826096362,0.065347146,-0.064337435,-0.018322508,0.209868544,-0.237010164,-0.575123316,0.026666925,-0.039071203,-0.067035250,2.098685443,-2.370101635,-5.751233163,0.266669248,-0.390712031,-0.670352497
2026-04-15T11:11:42.524693+00:00,1776251502.524693012,19.854000000,-0.022115350,-8.389404676,19.020411855,-0.033307834,-0.019206965,-0.017635424,0.385213483,-0.557667305,0.194315492,-0.098654981,0.045130471,0.000687083,3.852134830,-5.576673046,1.943154922,-0.986549807,0.451304707,0.006870833
2026-04-15T11:11:42.657799+00:00,1776251502.657799006,19.954000000,-0.403129085,-7.919040117,18.918575029,0.010314231,0.129744158,0.068404208,-0.381013736,0.470364559,-0.101836826,0.043622065,0.148951122,0.086039633,-3.810137359,4.703645586,-1.018368260,0.436220649,1.489511224,0.860396326
2026-04-15T11:11:42.794612+00:00,1776251502.794611931,20.054000000,-0.545377078,-7.936478306,18.872421529,0.006277167,0.002328187,-0.014842720,-0.142247992,-0.017438189,-0.046153500,-0.004037063,-0.127415971,-0.083246929,-1.422479925,-0.174381890,-0.461534996,-0.040370633,-1.274159709,-0.832469287
2026-04-15T11:11:42.938056+00:00,1776251502.938055992,20.154000000,-0.058522074,-7.967473856,18.962740027,-0.093956668,0.011413510,-0.066615497,0.486855003,-0.030995550,0.090318498,-0.100233836,0.009085324,-0.051772777,4.868550035,-0.309955500,0.903184982,-1.002338356,0.090853235,-0.517727769
2026-04-15T11:11:43.077859+00:00,1776251503.077858925,20.254000000,-0.524903547,-8.112584961,19.114133622,0.030147511,-0.106374751,-0.016827445,-0.466381473,-0.145111104,0.151393595,0.124104179,-0.117788261,0.049788052,-4.663814730,-1.451111044,1.513935953,1.241041793,-1.177882611,0.497880519
2026-04-15T11:11:43.232876+00:00,1776251503.232876062,20.356000000,0.013215954,-7.977487624,19.260509358,0.012159069,0.053681729,-0.033002869,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:43.355473+00:00,1776251503.355473042,20.456000000,-0.089940525,-7.796292563,18.799392868,-0.010038120,-0.071318507,-0.092500656,-0.103156479,0.181195061,-0.461116490,-0.022197189,-0.125000237,-0.059497787,-1.031564788,1.811950609,-4.611164902,-0.221971895,-1.250002368,-0.594977866
2026-04-15T11:11:43.497220+00:00,1776251503.497220039,20.556000000,-0.476283846,-7.918360040,19.140675212,-0.018309561,-0.092013054,0.084260887,-0.386343321,-0.122067477,0.341282345,-0.008271440,-0.020694546,0.176761543,-3.863433209,-1.220674772,3.412823446,-0.082714404,-0.206945462,1.767615429
2026-04-15T11:11:43.642703+00:00,1776251503.642703056,20.658000000,-0.487927990,-7.824079102,19.171767429,0.039638608,0.008197825,-0.021352284,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:43.794485+00:00,1776251503.794485092,20.740000000,-0.082370078,-7.831514534,18.899906506,0.058883114,-0.069279810,-0.003353639,0.405557913,-0.007435433,-0.271860922,0.019244506,-0.077477635,0.017998645,4.055579127,-0.074354328,-2.718609222,0.192445060,-0.774776348,0.179986453
2026-04-15T11:11:43.953408+00:00,1776251503.953408003,20.840000000,-0.069266597,-7.816677594,18.947565618,0.162836111,0.077423843,-0.086309349,0.013103480,0.014836940,0.047659112,0.103952997,0.146703653,-0.082955711,0.131034804,0.148369402,0.476591116,1.039529971,1.467036531,-0.829557106
2026-04-15T11:11:44.097200+00:00,1776251504.097199917,20.940000000,-0.167955549,-7.672636313,19.260248603,0.004434094,-0.026371514,-0.029624749,-0.098688952,0.144041281,0.312682985,-0.158402017,-0.103795357,0.056684601,-0.986889515,1.440412812,3.126829848,-1.584020172,-1.037953574,0.566846006
2026-04-15T11:11:44.249822+00:00,1776251504.249821901,21.040000000,-0.578453328,-8.080350554,19.093738894,0.013089576,0.010280287,0.040765269,-0.410497779,-0.407714241,-0.166509709,0.008655482,0.036651801,0.070390017,-4.104977795,-4.077142410,-1.665097092,0.086554820,0.366518011,0.703900172
2026-04-15T11:11:44.396593+00:00,1776251504.396593094,21.140000000,-0.014034907,-7.822284045,19.462139193,-0.036031943,-0.017111363,-0.106880582,0.564418422,0.258066509,0.368400299,-0.049121519,-0.027391650,-0.147645851,5.644184217,2.580665095,3.684002993,-0.491215189,-0.273916497,-1.476458506
2026-04-15T11:11:44.536736+00:00,1776251504.536736012,21.242000000,-0.071686324,-7.780191994,18.902431240,0.000657914,0.007442780,0.023107160,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T11:11:44.695306+00:00,1776251504.695306063,21.342000000,-0.116114193,-8.029504160,18.798724486,0.017121962,-0.040172340,0.050964338,-0.044427869,-0.249312166,-0.103706755,0.016464048,-0.047615120,0.027857177,-0.444278694,-2.493121659,-1.037067546,0.164640478,-0.476151198,0.278571773
2026-04-15T11:11:44.822303+00:00,1776251504.822303057,21.442000000,-0.379620644,-7.542094827,19.068745711,-0.027089409,-0.127098548,-0.009993625,-0.263506451,0.487409333,0.270021225,-0.044211371,-0.086926209,-0.060957963,-2.635064514,4.874093333,2.700212252,-0.442113707,-0.869262088,-0.609579631
2026-04-15T11:11:44.970507+00:00,1776251504.970506907,21.546000000,0.174857922,-7.801523395,19.316713601,-0.091154478,0.062506041,0.078196569,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
