wall_time_iso,wall_time_s,wrench_stamp_s,abs_force_x,abs_force_y,abs_force_z,abs_torque_x,abs_torque_y,abs_torque_z,delta_force_x,delta_force_y,delta_force_z,delta_torque_x,delta_torque_y,delta_torque_z,grad_force_x,grad_force_y,grad_force_z,grad_torque_x,grad_torque_y,grad_torque_z
2026-04-15T16:37:58.186826+00:00,1776271078.186825991,45.540000000,-0.250931975,-7.602928344,19.121025439,-0.007594342,0.050094365,0.068441257,-0.109750193,0.441739038,0.003123055,0.039626073,0.096924211,0.112655195,-1.097501929,4.417390384,0.031230551,0.396260726,0.969242105,1.126551948
2026-04-15T16:37:58.339405+00:00,1776271078.339405060,45.640000000,-0.040094310,-7.897782864,18.991490667,0.078989381,-0.069386926,-0.060417996,0.210837665,-0.294854520,-0.129534772,0.086583722,-0.119481291,-0.128859253,2.108376650,-2.948545201,-1.295347720,0.865837224,-1.194812913,-1.288592525
2026-04-15T16:37:58.493943+00:00,1776271078.493942976,45.740000000,0.213066059,-7.727949508,18.992177912,0.068133001,0.030600252,-0.103469727,0.253160369,0.169833357,0.000687245,-0.010856380,0.099987178,-0.043051731,2.531603693,1.698333569,0.006872451,-0.108563802,0.999871784,-0.430517307
2026-04-15T16:37:58.671064+00:00,1776271078.671063900,45.840000000,0.096794218,-7.976328472,19.028452540,-0.006586452,-0.036035945,-0.032159478,-0.116271841,-0.248378965,0.036274628,-0.074719452,-0.066636197,0.071310249,-1.162718412,-2.483789647,0.362746277,-0.747194525,-0.666361969,0.713102490
2026-04-15T16:37:58.794366+00:00,1776271078.794365883,45.940000000,-0.134858662,-7.272237703,19.077166946,0.057054353,-0.052887348,0.009141458,-0.231652881,0.704090769,0.048714406,0.063640805,-0.016851403,0.041300936,-2.316528806,7.040907691,0.487144060,0.636408053,-0.168514033,0.413009358
2026-04-15T16:37:58.947374+00:00,1776271078.947374105,46.060000000,0.065973369,-8.025212049,19.018335233,-0.029087349,-0.050763072,-0.000941515,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:37:59.101542+00:00,1776271079.101541996,46.160000000,-0.399582367,-8.139164982,19.137570808,-0.007292477,0.042273577,0.068221276,-0.465555737,-0.113952932,0.119235575,0.021794872,0.093036649,0.069162791,-4.655557365,-1.139529322,1.192355751,0.217948720,0.930366486,0.691627905
2026-04-15T16:37:59.239812+00:00,1776271079.239811897,46.260000000,-0.004473424,-7.970648137,18.709509213,0.013521854,-0.035105546,0.051944564,0.395108943,0.168516844,-0.428061595,0.020814331,-0.077379123,-0.016276712,3.951089426,1.685168445,-4.280615950,0.208143311,-0.773791230,-0.162767121
2026-04-15T16:37:59.392073+00:00,1776271079.392072916,46.340000000,-0.229560760,-8.045191764,19.127700174,0.005172916,-0.017603883,-0.030030331,-0.225087335,-0.074543627,0.418190961,-0.008348939,0.017501663,-0.081974895,-2.250873352,-0.745436269,4.181909612,-0.083489387,0.175016626,-0.819748949
2026-04-15T16:37:59.530897+00:00,1776271079.530896902,46.440000000,-0.501789007,-7.813337551,19.086851439,0.054116262,-0.062867966,0.041358775,-0.272228247,0.231854213,-0.040848735,0.048943346,-0.045264082,0.071389107,-2.722282472,2.318542135,-0.408487348,0.489433464,-0.452640825,0.713891066
2026-04-15T16:37:59.673079+00:00,1776271079.673079014,46.544000000,-0.375147670,-6.750020294,16.014173099,-0.148301937,-0.228974479,0.079063099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-04-15T16:37:59.818445+00:00,1776271079.818444967,46.644000000,-0.194323402,-7.489392654,16.503788950,0.035376356,-0.062842025,-0.083804882,0.180824267,-0.739372360,0.489615851,0.183678293,0.166132454,-0.162867982,1.808242675,-7.393723601,4.896158513,1.836782928,1.661324541,-1.628679818
2026-04-15T16:37:59.973353+00:00,1776271079.973352909,46.744000000,-0.511405107,-7.328294183,17.703219238,-0.050792792,-0.015038272,0.055813853,-0.317081704,0.161098471,1.199430288,-0.086169148,0.047803753,0.139618736,-3.170817043,1.610984708,11.994302884,-0.861691478,0.478037526,1.396187358
2026-04-15T16:38:00.143349+00:00,1776271080.143348932,46.844000000,-0.617374728,-6.894098821,17.270515649,-0.635710445,-0.262101261,-0.089935790,-0.105969621,0.434195362,-0.432703589,-0.584917653,-0.247062989,-0.145749643,-1.059696211,4.341953620,-4.327035892,-5.849176529,-2.470629892,-1.457496431
2026-04-15T16:38:00.256687+00:00,1776271080.256686926,46.944000000,-0.416383911,-7.919478709,12.490053450,0.175123472,-0.551965389,-0.088959474,0.200990817,-1.025379888,-4.780462199,0.810833917,-0.289864127,0.000976316,2.009908170,-10.253798878,-47.804621994,8.108339171,-2.898641272,0.009763161
2026-04-15T16:38:00.401903+00:00,1776271080.401902914,47.044000000,0.097468973,-6.801027746,16.535516401,-0.357449183,-0.220757534,-0.101029699,0.513852884,1.118450963,4.045462951,-0.532572656,0.331207855,-0.012070226,5.138528837,11.184509625,40.454629508,-5.325726555,3.312078550,-0.120702258
2026-04-15T16:38:00.550330+00:00,1776271080.550329924,47.144000000,0.208221738,-7.007631245,16.928034495,-0.188969837,-0.241871204,-0.043898257,0.110752765,-0.206603499,0.392518095,0.168479346,-0.021113671,0.057131443,1.107527650,-2.066034987,3.925180948,1.684793457,-0.211136706,0.571314428
2026-04-15T16:38:00.732695+00:00,1776271080.732695103,47.244000000,2.074760964,-3.638497647,14.063654840,-0.712542684,-0.222007038,0.034054984,1.866539225,3.369133598,-2.864379655,-0.523572847,0.019864166,0.077953241,18.665392255,33.691335977,-28.643796554,-5.235728467,0.198641660,0.779532407
2026-04-15T16:38:00.943817+00:00,1776271080.943816900,47.344000000,0.306705253,-5.314955650,13.374920289,-0.746926468,-0.224640397,0.014743200,-1.768055710,-1.676458003,-0.688734551,-0.034383784,-0.002633359,-0.019311784,-17.680557103,-16.764580027,-6.887345510,-0.343837837,-0.026333590,-0.193117838
2026-04-15T16:38:01.118837+00:00,1776271081.118837118,47.444000000,-0.368813768,-4.786941415,13.379351975,-0.840328099,-0.183531932,0.081187775,-0.675519022,0.528014235,0.004431686,-0.093401631,0.041108466,0.066444574,-6.755190215,5.280142351,0.044316863,-0.934016313,0.411084655,0.664445743
2026-04-15T16:38:01.321849+00:00,1776271081.321849108,47.544000000,0.088224034,-5.042725451,13.337268433,-0.854534374,-0.241383327,-0.082439028,0.457037803,-0.255784036,-0.042083543,-0.014206275,-0.057851395,-0.163626803,4.570378027,-2.557840357,-0.420835425,-0.142062750,-0.578513952,-1.636268031
2026-04-15T16:38:01.527576+00:00,1776271081.527575970,47.644000000,0.181598429,-4.962028401,13.520550754,-0.775851230,-0.166273085,-0.044148633,0.093374394,0.080697049,0.183282321,0.078683144,0.075110242,0.038290395,0.933743942,0.806970493,1.832823213,0.786831445,0.751102418,0.382903954
